data_dado_inserido;papel;tipo;empresa;setor;cotacao;data_ult_cotacao;min_52_sem;max_52_sem;vol_med_2m;valor_mercado;valor_firma;ult_balanco_pro;nr_acoes;os_dia;pl;lpa;pvp;vpa;p_ebit;marg_bruta;psr;marg_ebit;p_ativos;marg_liquida;p_cap_giro;ebit_ativo;p_ativo_circ_liq;roic;div_yield;roe;ev_ebitda;liquidez_corr;ev_ebit;cres_rec_5a;ativo;disponibilidades;ativo_circulante;div_bruta;div_liquida;patr_liquido;lucro_liquido_12m;lucro_liquido_3m
2021-11-22;RNEW4;PN N2;RENOVA PN N2;Energia Elétrica;R$ 2,38;2021-11-22;R$ 2,38;R$ 6,80;R$ 516.234,00;R$ 260.562.000,00;R$ 1.845.590.000,00;2021-09-30;109480000;-2.06;2.25;1.06;-0.31;-7.57;-3.44;4.7;3.05;-88.7;0.1;135.6;0.73;-2.9;-0.11;-3.3;0;-14;-25.83;1.43;-24.35;-50.3;R$ 2.655.900.000,00;R$ 246.930.000,00;R$ 1.177.700.000,00;R$ 1.831.960.000,00;R$ 1.585.030.000,00;-R$ 828.222.000,00;R$ 115.840.000,00;-R$ 45.179.000,00
2021-11-22;ROMI3;ON;ROMI ON;Máquinas e Equipamentos;R$ 14,97;2021-11-22;R$ 11,25;R$ 36,93;R$ 9.924.680,00;R$ 1.097.810.000,00;R$ 1.515.980.000,00;2021-09-30;73334000;-2.35;4.66;3.21;1.19;12.53;5.83;32.4;0.84;14.5;0.58;18.1;1.95;9.9;6.92;11.5;10.9;25.6;6.57;1.98;8.06;17.9;R$ 1.900.180.000,00;R$ 113.471.000,00;R$ 1.137.980.000,00;R$ 531.639.000,00;R$ 418.168.000,00;R$ 919.233.000,00;R$ 235.471.000,00;R$ 85.747.000,00
2021-11-22;RPAD3;ON;ALFA HOLDINGS ON;Intermediários Financeiros;R$ 6,48;2021-11-22;R$ 5,95;R$ 9,70;R$ 12.414,00;R$ 548.739.000,00;R$ 536.177.000,00;2021-09-30;84682000;2.37;28.64;0.23;0.53;12.29;-130.65;0;0;0;0.53;0;55.64;-0.4;56.3;-0.4;0;1.8;-127.66;3.82;-127.66;-19.9;R$ 1.044.480.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;-R$ 12.562.000,00;-R$ 4.200.000,00;-R$ 970.000,00
2021-11-22;RPAD5;PNA;ALFA HOLDINGS PNA;Intermediários Financeiros;R$ 8,79;2021-11-10;R$ 8,05;R$ 10,50;R$ 4.344,00;R$ 744.355.000,00;R$ 731.793.000,00;2021-09-30;84682000;0;38.85;0.23;0.72;12.29;-177.23;0;0;0;0.71;0;75.48;-0.4;76.38;-0.4;6.2;1.8;-174.24;3.82;-174.24;-19.9;R$ 1.044.480.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;-R$ 12.562.000,00;-R$ 4.200.000,00;-R$ 970.000,00
2021-11-22;RPMG3;ON;REFINARIA DE PETRÓLEOS DE MANGUINHOS S.A ON;Petróleo, Gás e Biocombustíveis;R$ 2,79;2021-11-22;R$ 2,74;R$ 6,32;R$ 335.295,00;R$ 188.861.000,00;R$ 188.854.000,00;2021-09-30;67692000;-0.36;-0.77;-3.63;-0.06;-49.09;-0.64;1.4;0.11;-16.9;0.05;-14;-0.06;-7.4;-0.05;-7.5;0;7.4;-0.64;0.56;-0.63;26.1;R$ 4.042.460.000,00;R$ 7.000,00;R$ 3.776.340.000,00;R$ 0,00;-R$ 7.000,00;-R$ 3.322.860.000,00;-R$ 245.953.000,00;-R$ 69.083.000,00
2021-11-22;RRRP3;ON NM;3R PETROLEUM ON NM;Petróleo, Gás e Biocombustíveis;R$ 29,12;2021-11-22;R$ 20,91;R$ 49,00;R$ 117.246.000,00;R$ 5.899.510.000,00;R$ 5.311.000.000,00;2021-09-30;202593000;0.41;-29.23;-1;3.24;9;23.58;56;9.01;38.2;1.61;-30.1;6.78;6.8;-16.45;10.6;0;-11.1;15.04;2.64;21.23;0;R$ 3.655.310.000,00;R$ 1.259.980.000,00;R$ 1.401.740.000,00;R$ 671.468.000,00;-R$ 588.510.000,00;R$ 1.822.360.000,00;-R$ 201.852.000,00;-R$ 5.773.000,00
2021-11-22;RSID3;ON N1;ROSSI RESIDENCIAL ON N1;Construção Civil;R$ 8,20;2021-11-22;R$ 6,21;R$ 14,50;R$ 1.043.220,00;R$ 140.657.000,00;R$ 710.645.000,00;2021-09-30;17153300;-7.55;0.84;9.75;-0.25;-32.77;-13.15;66.3;1.37;-10.5;0.1;146;-0.12;-0.7;-0.09;-0.8;0;-29.8;-93.81;0.29;-66.45;-34.1;R$ 1.441.280.000,00;R$ 21.719.000,00;R$ 504.789.000,00;R$ 591.707.000,00;R$ 569.988.000,00;-R$ 562.050.000,00;R$ 167.279.000,00;-R$ 102.125.000,00
2021-11-22;RSUL4;PN;METALURGICA RIOSULENSE S/A PN;Material de Transporte;R$ 78,00;2021-11-22;R$ 18,00;R$ 98,99;R$ 297.841,00;R$ 454.740.000,00;R$ 454.984.000,00;2021-09-30;5830000;-1.13;9.26;8.43;6.75;11.55;7.84;37.2;1.54;19.6;1.62;16.6;10.6;20.7;-5.26;23.8;0;73;7.16;1.51;7.84;22.9;R$ 280.016.000,00;R$ 15.075.000,00;R$ 126.213.000,00;R$ 15.319.000,00;R$ 244.000,00;R$ 67.340.000,00;R$ 49.134.000,00;R$ 17.491.000,00
2021-11-22;SANB11;UNT;SANTANDER UNT;Intermediários Financeiros;R$ 33,79;2021-11-22;R$ 32,71;R$ 42,52;R$ 104.509.000,00;R$ 126.688.000.000,00;R$ 0,00;2021-09-30;7498530000;-0.88;8.07;4.18;1.6;21.09;0;0;0;0;0;0;0;0;0;0;8.4;19.8;0;0;0;6.5;R$ 977.096.000.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 79.061.500.000,00;R$ 15.689.000.000,00;R$ 4.224.610.000,00
2021-11-22;SANB3;ON;SANTANDER ON;Intermediários Financeiros;R$ 15,95;2021-11-22;R$ 14,97;R$ 20,42;R$ 542.802,00;R$ 119.602.000.000,00;R$ 0,00;2021-09-30;7498530000;-0.93;7.62;2.09;1.51;10.54;0;0;0;0;0;0;0;0;0;0;8.5;19.8;0;0;0;6.5;R$ 977.096.000.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 79.061.500.000,00;R$ 15.689.000.000,00;R$ 4.224.610.000,00
2021-11-22;SANB4;PN;SANTANDER PN;Intermediários Financeiros;R$ 17,95;2021-11-22;R$ 17,10;R$ 22,14;R$ 922.508,00;R$ 134.599.000.000,00;R$ 0,00;2021-09-30;7498530000;-1.54;8.58;2.09;1.7;10.54;0;0;0;0;0;0;0;0;0;0;8.3;19.8;0;0;0;6.5;R$ 977.096.000.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 79.061.500.000,00;R$ 15.689.000.000,00;R$ 4.224.610.000,00
2021-11-22;SAPR11;UNT N2;SANEPAR UNT N2;Água e Saneamento;R$ 18,40;2021-11-22;R$ 18,25;R$ 27,02;R$ 29.480.300,00;R$ 5.561.240.000,00;R$ 8.549.430.000,00;2021-09-30;1511210000;-2.23;4.89;3.76;0.73;25.07;2.68;61;1.1;41.1;0.39;22.5;7.44;14.5;-1.2;16;5.4;15;3.47;1.55;4.12;8;R$ 14.325.400.000,00;R$ 1.070.840.000,00;R$ 2.105.880.000,00;R$ 4.059.030.000,00;R$ 2.988.190.000,00;R$ 7.577.640.000,00;R$ 1.137.000.000,00;R$ 267.341.000,00
2021-11-22;SAPR3;ON;SANEPAR ON;Água e Saneamento;R$ 3,65;2021-11-22;R$ 3,52;R$ 6,35;R$ 2.467.260,00;R$ 5.515.900.000,00;R$ 8.504.090.000,00;2021-09-30;1511210000;-2.93;4.85;0.75;0.73;5.01;2.65;61;1.09;41.1;0.39;22.5;7.38;14.5;-1.19;16;5;15;3.45;1.55;4.09;8;R$ 14.325.400.000,00;R$ 1.070.840.000,00;R$ 2.105.880.000,00;R$ 4.059.030.000,00;R$ 2.988.190.000,00;R$ 7.577.640.000,00;R$ 1.137.000.000,00;R$ 267.341.000,00
2021-11-22;SAPR4;PN;SANEPAR PN;Água e Saneamento;R$ 3,72;2021-11-22;R$ 3,72;R$ 5,19;R$ 20.103.600,00;R$ 5.621.680.000,00;R$ 8.609.870.000,00;2021-09-30;1511210000;-1.85;4.94;0.75;0.74;5.01;2.71;61;1.11;41.1;0.39;22.5;7.52;14.5;-1.21;16;5.4;15;3.49;1.55;4.14;8;R$ 14.325.400.000,00;R$ 1.070.840.000,00;R$ 2.105.880.000,00;R$ 4.059.030.000,00;R$ 2.988.190.000,00;R$ 7.577.640.000,00;R$ 1.137.000.000,00;R$ 267.341.000,00
2021-11-22;SBFG3;ON;GRUPO SBF ON;Comércio;R$ 26,99;2021-11-22;R$ 20,73;R$ 39,52;R$ 34.259.000,00;R$ 6.558.520.000,00;R$ 8.342.120.000,00;2021-09-30;242998000;-3.64;29.28;0.92;3;9.01;21.75;44.6;1.45;6.7;0.92;5;3.95;4.2;-6.41;5.3;0;10.2;13.79;1.74;27.67;66.7;R$ 7.118.790.000,00;R$ 560.975.000,00;R$ 3.905.060.000,00;R$ 2.344.580.000,00;R$ 1.783.610.000,00;R$ 2.189.360.000,00;R$ 223.974.000,00;R$ 221.417.000,00
2021-11-22;SCAR3;ON;SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A. ON;Exploração de Imóveis;R$ 35,00;2021-11-22;R$ 31,71;R$ 48,53;R$ 318.131,00;R$ 2.020.800.000,00;R$ 3.150.340.000,00;2021-09-30;57737000;-5.07;42.26;0.83;1.29;27.18;13.83;80.4;7.63;55.2;0.65;18.4;6.64;4.7;-1.98;5.3;1;3;16.17;2.57;21.56;-8;R$ 3.105.450.000,00;R$ 324.835.000,00;R$ 497.956.000,00;R$ 1.454.380.000,00;R$ 1.129.540.000,00;R$ 1.569.430.000,00;R$ 47.816.000,00;R$ 4.334.000,00
2021-11-22;SEER3;ON NM;SER EDUCA ON NM;Diversos;R$ 10,56;2021-11-22;R$ 10,32;R$ 19,18;R$ 11.514.400,00;R$ 1.359.300.000,00;R$ 1.439.490.000,00;2021-09-30;128722000;0.76;7.97;1.32;0.93;11.34;7.12;53.7;1.01;14.2;0.43;12.7;5.37;6;-1.49;7;2;11.7;3.88;1.46;7.54;2.4;R$ 3.174.690.000,00;R$ 407.366.000,00;R$ 800.559.000,00;R$ 487.548.000,00;R$ 80.182.000,00;R$ 1.459.580.000,00;R$ 170.519.000,00;-R$ 6.777.000,00
2021-11-22;SEQL3;ON NM;SEQUOIA LOG ON NM;Serviços Diversos;R$ 11,43;2021-11-22;R$ 11,43;R$ 31,25;R$ 26.021.000,00;R$ 1.593.700.000,00;R$ 2.062.510.000,00;2021-09-30;139431000;-7.97;874.22;0.01;2.64;4.32;90.33;18.3;1.13;1.2;0.83;0.1;15.07;0.9;-2.21;1.1;0;0.3;14.72;1.21;116.9;0;R$ 1.927.960.000,00;R$ 209.969.000,00;R$ 605.107.000,00;R$ 678.781.000,00;R$ 468.812.000,00;R$ 602.733.000,00;R$ 1.823.000,00;-R$ 322.000,00
2021-11-26;BPAN4;PN;BANCO PAN PN;Intermediários Financeiros;R$ 11,47;2021-11-26;R$ 9,18;R$ 25,58;R$ 112.840.000,00;R$ 13.822.000.000,00;R$ 0,00;2021-09-30;1205060000;-6.75;18.31;0.63;2.44;4.71;0;0;0;0;0;0;0;0;0;0;1.8;13.3;0;0;0;12.8;R$ 44.480.400.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5.676.190.000,00;R$ 755.069.000,00;R$ 191.366.000,00
2021-11-22;SGPS3;ON NM;Springs ON NM;Tecidos, Vestuário e Calçados;R$ 5,91;2021-11-22;R$ 5,91;R$ 14,72;R$ 649.762,00;R$ 295.500.000,00;R$ 1.017.640.000,00;2021-09-30;50000000;-1.66;-2.5;-2.37;0.29;20.46;2.39;35.1;0.16;6.9;0.09;-6.6;0.74;3.8;-0.41;4.5;0;-11.6;4.57;1.36;8.24;-8.6;R$ 3.256.080.000,00;R$ 264.712.000,00;R$ 1.505.500.000,00;R$ 986.857.000,00;R$ 722.145.000,00;R$ 1.022.990.000,00;-R$ 118.391.000,00;-R$ 34.282.000,00
2021-11-22;SHOW3;ON NM;TIME FOR FUN ON NM;Viagens e Lazer;R$ 3,72;2021-11-22;R$ 2,80;R$ 7,79;R$ 3.113.560,00;R$ 250.776.000,00;R$ 185.430.000,00;2021-09-30;67413000;0;-2.49;-1.49;1.63;2.28;-4.66;-72.3;20.97;-449.6;0.5;-848.5;2.64;-10.8;-5.87;-20.5;0;-65.3;-4;1.46;-3.45;-60.6;R$ 497.201.000,00;R$ 200.701.000,00;R$ 300.807.000,00;R$ 135.355.000,00;-R$ 65.346.000,00;R$ 153.907.000,00;-R$ 100.535.000,00;-R$ 18.515.000,00
2021-11-22;SHUL4;PN;SCHULZ PN;Máquinas e Equipamentos;R$ 8,75;2021-11-22;R$ 6,00;R$ 11,23;R$ 2.716.180,00;R$ 1.563.510.000,00;R$ 1.929.290.000,00;2021-09-30;178687000;-1.69;7.82;1.12;1.85;4.73;10.74;20.7;0.98;9.1;0.74;12.5;1.69;6.8;10.18;10;2;23.6;10.15;2.82;13.25;21.2;R$ 2.126.000.000,00;R$ 504.247.000,00;R$ 1.433.880.000,00;R$ 870.028.000,00;R$ 365.781.000,00;R$ 845.771.000,00;R$ 199.956.000,00;R$ 53.999.000,00
2021-11-22;SIMH3;ON NM;SIMPAR ON NM;Holdings Diversificadas;R$ 11,29;2021-11-22;R$ 7,28;R$ 17,47;R$ 32.676.600,00;R$ 9.191.310.000,00;R$ 21.728.600.000,00;2021-09-30;814111000;-3.83;11.26;1;2.7;4.18;3.78;29.6;0.74;19.6;0.22;9.8;0.58;5.9;-0.64;11;0.8;24;6.31;4.09;8.93;0;R$ 41.082.100.000,00;R$ 16.643.700.000,00;R$ 20.941.300.000,00;R$ 29.181.100.000,00;R$ 12.537.300.000,00;R$ 3.406.830.000,00;R$ 816.242.000,00;R$ 245.763.000,00
2021-11-22;SLCE3;ON NM;SLC Agricola ON NM;Agropecuária;R$ 40,70;2021-11-22;R$ 24,77;R$ 56,49;R$ 61.636.400,00;R$ 7.859.640.000,00;R$ 10.102.300.000,00;2021-09-30;193111000;-0.15;7.37;5.52;2.19;18.62;4.84;36.3;1.4;29;0.61;20.2;6.52;12.7;-2.1;14.8;2.6;29.6;5.74;1.3;6.22;25;R$ 12.825.400.000,00;R$ 725.420.000,00;R$ 5.245.360.000,00;R$ 2.968.070.000,00;R$ 2.242.650.000,00;R$ 3.595.110.000,00;R$ 1.065.800.000,00;R$ 121.012.000,00
2021-11-22;SLED3;ON;EDITORA SARAIVA ON;Comércio;R$ 0,67;2021-11-22;R$ 0,56;R$ 1,83;R$ 147.033,00;R$ 42.484.700,00;R$ 323.803.000,00;2021-09-30;63410000;3.08;-0.2;-3.28;-0.08;-8.74;-0.83;39.7;0.4;-48.3;0.15;-197.2;-0.54;-18.1;-0.06;-26.5;0;37.6;-11.1;0.54;-6.35;-51.1;R$ 281.449.000,00;R$ 1.936.000,00;R$ 92.958.000,00;R$ 283.254.000,00;R$ 281.318.000,00;-R$ 553.939.000,00;-R$ 208.294.000,00;R$ 23.143.000,00
2021-11-22;SLED4;PN;EDITORA SARAIVA PN;Comércio;R$ 0,35;2021-11-22;R$ 0,28;R$ 0,76;R$ 480.981,00;R$ 22.193.500,00;R$ 303.512.000,00;2021-09-30;63410000;0;-0.11;-3.28;-0.04;-8.74;-0.44;39.7;0.21;-48.3;0.08;-197.2;-0.28;-18.1;-0.03;-26.5;0;37.6;-10.4;0.54;-5.95;-51.1;R$ 281.449.000,00;R$ 1.936.000,00;R$ 92.958.000,00;R$ 283.254.000,00;R$ 281.318.000,00;-R$ 553.939.000,00;-R$ 208.294.000,00;R$ 23.143.000,00
2021-11-22;SMTO3;ON NM;SAO MARTINHO ON NM;Alimentos Processados;R$ 37,28;2021-11-22;R$ 22,95;R$ 40,34;R$ 56.374.500,00;R$ 13.197.500.000,00;R$ 18.237.300.000,00;2021-09-30;354011000;-1.27;12.71;2.93;2.94;12.67;8.41;39.9;2.6;31;0.96;20.5;5.02;11.4;-2.92;13.2;6.3;23.1;6.06;2.2;11.62;14.1;R$ 13.815.400.000,00;R$ 1.351.330.000,00;R$ 4.817.140.000,00;R$ 6.391.060.000,00;R$ 5.039.730.000,00;R$ 4.485.740.000,00;R$ 1.038.030.000,00;R$ 368.412.000,00
2021-11-22;SNSY5;PNA;SANSUY S.A. INDÚSTRIA DE PLÁSTICOS PNA;Materiais Diversos;R$ 5,12;2021-11-22;R$ 4,83;R$ 8,43;R$ 19.793,00;R$ 39.505.900,00;R$ 167.448.000,00;2021-09-30;7716000;-0.78;-0.37;-13.7;-0.03;-186.24;-4.9;19.1;0.05;-1.1;0.09;-14.9;-0.65;-1.8;-0.02;-2.1;0;7.4;17.78;0.82;-20.79;15.2;R$ 460.053.000,00;R$ 5.060.000,00;R$ 273.674.000,00;R$ 133.002.000,00;R$ 127.942.000,00;-R$ 1.437.030.000,00;-R$ 105.687.000,00;-R$ 23.058.000,00
2021-11-22;SOMA3;ON NM;GRUPO SOMA ON NM;Comércio;R$ 14,34;2021-11-22;R$ 11,90;R$ 20,20;R$ 84.073.300,00;R$ 11.253.300.000,00;R$ 11.973.300.000,00;2021-09-30;784747000;-6.09;38.18;0.38;1.57;9.14;51.88;63.9;5.49;10.6;1.18;14.4;7.11;2.3;31.14;2.5;0;4.1;35.56;2.4;55.2;0;R$ 9.523.190.000,00;R$ 268.291.000,00;R$ 2.711.210.000,00;R$ 988.320.000,00;R$ 720.029.000,00;R$ 7.173.400.000,00;R$ 294.730.000,00;R$ 173.803.000,00
2021-11-26;BRAP3;ON N1;BRADESPAR S/A ON N1;Mineração;R$ 46,42;2021-11-26;R$ 42,19;R$ 59,90;R$ 8.878.490,00;R$ 18.247.600.000,00;R$ 15.692.400.000,00;2021-09-30;393097000;-2.64;3.35;13.85;1.25;37.01;-661.74;0;0;0;1.25;0;7.15;-0.2;7.15;-0.2;9.1;37.4;-569.08;65.33;-569.08;0;R$ 14.587.600.000,00;R$ 2.555.160.000,00;R$ 2.591.810.000,00;R$ 0,00;-R$ 2.555.160.000,00;R$ 14.547.000.000,00;R$ 5.444.250.000,00;R$ 1.175.860.000,00
2021-11-26;ENGI4;PN;ENERGISA PN;Energia Elétrica;R$ 7,12;2021-11-26;R$ 6,34;R$ 8,28;R$ 189.270,00;R$ 12.919.700.000,00;R$ 29.504.900.000,00;2021-09-30;1814560000;-1.52;5.3;1.34;1.48;4.82;2.87;21.1;0.5;17.6;0.25;10.5;4.23;8.7;-0.46;10.1;4.9;27.8;5.13;1.28;6.55;16.8;R$ 51.692.700.000,00;R$ 4.384.540.000,00;R$ 13.971.800.000,00;R$ 20.969.800.000,00;R$ 16.585.200.000,00;R$ 8.748.260.000,00;R$ 2.435.570.000,00;R$ 796.450.000,00
2021-11-22;SQIA3;ON;SINQIA ON;Programas e Serviços;R$ 17,00;2021-11-22;R$ 16,35;R$ 30,64;R$ 25.625.700,00;R$ 1.495.010.000,00;R$ 1.117.210.000,00;2021-09-30;87942000;-4.82;128.31;0.13;1.87;9.08;50.28;38.9;4.87;9.7;1.2;4.3;2.63;2.4;6.62;4.8;0.1;1.5;16.29;6.56;37.57;24.6;R$ 1.246.680.000,00;R$ 619.632.000,00;R$ 671.219.000,00;R$ 241.829.000,00;-R$ 377.803.000,00;R$ 798.855.000,00;R$ 11.652.000,00;R$ 2.965.000,00
2021-11-22;STBP3;ON NM;SBPAR ON NM;Transporte;R$ 5,88;2021-11-22;R$ 4,58;R$ 9,93;R$ 39.294.200,00;R$ 5.073.440.000,00;R$ 4.355.830.000,00;2021-09-30;862831000;-0.68;29.45;0.2;2.24;2.62;17.49;37.7;3.75;21.5;1.07;12.7;5.49;6.1;-4.46;8.2;0;7.6;9.29;3.17;15.02;10.2;R$ 4.751.090.000,00;R$ 1.126.610.000,00;R$ 1.350.810.000,00;R$ 409.002.000,00;-R$ 717.610.000,00;R$ 2.261.990.000,00;R$ 172.247.000,00;R$ 66.625.000,00
2021-11-22;SULA11;UNT N2;Sul America UNT N2;Previdência e Seguros;R$ 26,80;2021-11-22;R$ 24,59;R$ 42,41;R$ 110.818.000,00;R$ 11.412.600.000,00;-R$ 2.953.940.000,00;2021-09-30;1277530000;-2.9;28.09;0.95;1.38;19.39;292.59;8;0.59;0.2;0.41;2.1;1.13;0.1;-12.84;0.3;0.6;4.9;-16.56;2.19;-75.73;2.9;R$ 27.711.300.000,00;R$ 16.463.300.000,00;R$ 18.563.200.000,00;R$ 2.096.720.000,00;-R$ 14.366.600.000,00;R$ 8.256.910.000,00;R$ 406.221.000,00;R$ 280.319.000,00
2021-11-22;SULA3;ON N2;Sul America ON N2;Previdência e Seguros;R$ 9,06;2021-11-22;R$ 8,29;R$ 16,83;R$ 170.278,00;R$ 11.574.500.000,00;-R$ 2.792.120.000,00;2021-09-30;1277530000;-4.93;28.49;0.32;1.4;6.46;296.74;8;0.6;0.2;0.42;2.1;1.15;0.1;-13.03;0.3;0.5;4.9;-15.65;2.19;-71.58;2.9;R$ 27.711.300.000,00;R$ 16.463.300.000,00;R$ 18.563.200.000,00;R$ 2.096.720.000,00;-R$ 14.366.600.000,00;R$ 8.256.910.000,00;R$ 406.221.000,00;R$ 280.319.000,00
2021-11-22;SULA4;PN;Sul America PN;Previdência e Seguros;R$ 8,80;2021-11-22;R$ 8,14;R$ 12,91;R$ 315.978,00;R$ 11.242.300.000,00;-R$ 3.124.280.000,00;2021-09-30;1277530000;-3.08;27.68;0.32;1.36;6.46;288.22;8;0.58;0.2;0.41;2.1;1.11;0.1;-12.65;0.3;0.6;4.9;-17.51;2.19;-80.1;2.9;R$ 27.711.300.000,00;R$ 16.463.300.000,00;R$ 18.563.200.000,00;R$ 2.096.720.000,00;-R$ 14.366.600.000,00;R$ 8.256.910.000,00;R$ 406.221.000,00;R$ 280.319.000,00
2021-11-22;SUZB3;ON;Suzano Papel ON;Madeira e Papel;R$ 52,46;2021-11-22;R$ 48,38;R$ 79,18;R$ 430.499.000,00;R$ 71.411.900.000,00;R$ 129.870.000.000,00;2021-09-30;1361260000;-2.09;5.84;8.99;5.28;9.93;5.13;47.2;1.9;37.1;0.63;32.6;3.44;12.3;-1.02;15.2;0;90.5;6.23;3.32;9.33;41.4;R$ 113.383.000.000,00;R$ 18.690.000.000,00;R$ 29.686.000.000,00;R$ 77.147.900.000,00;R$ 58.457.900.000,00;R$ 13.518.500.000,00;R$ 12.231.200.000,00;-R$ 961.974.000,00
2021-11-22;TAEE11;UNT;TAESA UNT;Energia Elétrica;R$ 35,24;2021-11-22;R$ 28,07;R$ 40,69;R$ 91.514.000,00;R$ 12.140.100.000,00;R$ 18.173.400.000,00;2021-09-30;1033500000;-0.68;4.63;7.6;1.75;20.1;4.08;79.2;3.09;75.7;0.75;66.7;9.47;18.5;-1.82;19.8;8.9;37.8;6.07;2.04;6.11;40.3;R$ 16.105.000.000,00;R$ 967.879.000,00;R$ 2.520.580.000,00;R$ 7.001.100.000,00;R$ 6.033.220.000,00;R$ 6.925.830.000,00;R$ 2.619.610.000,00;R$ 536.889.000,00
2021-11-22;TAEE3;ON N2;TAESA ON N2;Energia Elétrica;R$ 11,81;2021-11-22;R$ 9,40;R$ 13,57;R$ 964.358,00;R$ 12.205.600.000,00;R$ 18.238.800.000,00;2021-09-30;1033500000;-0.51;4.66;2.53;1.76;6.7;4.1;79.2;3.11;75.7;0.76;66.7;9.52;18.5;-1.83;19.8;8.9;37.8;6.09;2.04;6.13;40.3;R$ 16.105.000.000,00;R$ 967.879.000,00;R$ 2.520.580.000,00;R$ 7.001.100.000,00;R$ 6.033.220.000,00;R$ 6.925.830.000,00;R$ 2.619.610.000,00;R$ 536.889.000,00
2021-11-22;TAEE4;PN N2;TAESA PN N2;Energia Elétrica;R$ 11,75;2021-11-22;R$ 9,40;R$ 13,56;R$ 2.212.980,00;R$ 12.143.600.000,00;R$ 18.176.800.000,00;2021-09-30;1033500000;-0.93;4.64;2.53;1.75;6.7;4.08;79.2;3.09;75.7;0.75;66.7;9.47;18.5;-1.82;19.8;8.9;37.8;6.07;2.04;6.11;40.3;R$ 16.105.000.000,00;R$ 967.879.000,00;R$ 2.520.580.000,00;R$ 7.001.100.000,00;R$ 6.033.220.000,00;R$ 6.925.830.000,00;R$ 2.619.610.000,00;R$ 536.889.000,00
2021-11-22;TASA3;ON;TAURUS ARMAS ON;Máquinas e Equipamentos;R$ 20,84;2021-11-22;R$ 9,59;R$ 28,53;R$ 1.001.120,00;R$ 2.440.590.000,00;R$ 2.781.680.000,00;2021-09-30;117111000;1.02;3.45;6.04;4.06;5.14;3.26;47;0.98;30.2;1.31;28.5;3.78;40.2;338.78;49.1;0;117.6;3.57;2.03;3.72;32.4;R$ 1.863.300.000,00;R$ 174.097.000,00;R$ 1.268.670.000,00;R$ 515.187.000,00;R$ 341.090.000,00;R$ 601.833.000,00;R$ 707.595.000,00;R$ 166.411.000,00
2021-11-22;TASA4;PN;TAURUS ARMAS PN;Máquinas e Equipamentos;R$ 20,50;2021-11-22;R$ 10,26;R$ 28,76;R$ 29.305.800,00;R$ 2.400.780.000,00;R$ 2.741.870.000,00;2021-09-30;117111000;-2.66;3.39;6.04;3.99;5.14;3.21;47;0.97;30.2;1.29;28.5;3.72;40.2;333.25;49.1;0;117.6;3.52;2.03;3.66;32.4;R$ 1.863.300.000,00;R$ 174.097.000,00;R$ 1.268.670.000,00;R$ 515.187.000,00;R$ 341.090.000,00;R$ 601.833.000,00;R$ 707.595.000,00;R$ 166.411.000,00
2021-11-22;TCNO3;ON;TECNOSOLO S/A ON;Construção e Engenharia;R$ 2,51;2021-11-22;R$ 1,67;R$ 7,83;R$ 87.158,00;R$ 16.616.200,00;R$ 50.246.200,00;2021-09-30;6620000;-2.71;-197.81;-0.01;58.3;0.04;-8.88;0;0;0;0.07;0;-0.17;-0.8;-0.08;-1.1;0;-29.5;-33.45;0.29;-26.86;-22;R$ 235.922.000,00;R$ 7.000,00;R$ 39.894.000,00;R$ 33.637.000,00;R$ 33.630.000,00;R$ 285.000,00;-R$ 84.000,00;R$ 63.000,00
2021-11-22;TCNO4;PN;TECNOSOLO S/A PN;Construção e Engenharia;R$ 1,65;2021-11-22;R$ 1,30;R$ 6,28;R$ 118.959,00;R$ 10.923.000,00;R$ 44.553.000,00;2021-09-30;6620000;-1.79;-130.04;-0.01;38.33;0.04;-5.84;0;0;0;0.05;0;-0.11;-0.8;-0.06;-1.1;0;-29.5;-29.66;0.29;-23.81;-22;R$ 235.922.000,00;R$ 7.000,00;R$ 39.894.000,00;R$ 33.637.000,00;R$ 33.630.000,00;R$ 285.000,00;-R$ 84.000,00;R$ 63.000,00
2021-11-22;TCSA3;ON NM;TECNISA ON NM;Construção Civil;R$ 3,71;2021-11-22;R$ 3,65;R$ 10,28;R$ 4.463.500,00;R$ 273.126.000,00;R$ 645.747.000,00;2021-09-30;73619000;-2.88;-1.75;-2.13;0.42;8.82;-3.34;5.3;1.63;-48.9;0.17;-94.2;0.6;-5.2;-1.51;-6;0;-24.1;-8.93;2.81;-7.9;-7.3;R$ 1.564.340.000,00;R$ 183.453.000,00;R$ 706.226.000,00;R$ 556.074.000,00;R$ 372.621.000,00;R$ 649.131.000,00;-R$ 156.461.000,00;-R$ 45.007.000,00
